"logFC" "logCPM" "PValue" "FDR" "promoter_ID"
"JGI_V11_205205.2" -1.62402892602442 5.98015753720423 7.55310559687456e-12 2.58098235882462e-10 "scaffold_9_569065_569081_+"
"JGI_V11_220078" -1.70406453260758 6.2675815521582 9.43983746910281e-12 3.19355033049415e-10 "scaffold_80_274899_274913_-"
"JGI_V11_309723" -1.49615543514039 6.84905881734952 9.56148591570873e-12 3.22399374435967e-10 "scaffold_53_368916_368956_+"
"JGI_V11_205211" -1.71821004867595 7.24589720255821 9.74565740202658e-12 3.27524849256887e-10 "scaffold_51_55752_55801_-"
"JGI_V11_205212" -1.5041017414694 6.43731977296325 1.0672220478184e-11 3.56312200424089e-10 "scaffold_6_2066026_2066062_+"
"JGI_V11_299865" -6.99579523002689 3.47198673026727 1.20355595258095e-11 3.9921206075348e-10 "scaffold_29_94528_94530_+"
"JGI_V11_300085" 7.27198915471198 4.70275560197399 1.27987545712297e-11 4.21184397227259e-10 "scaffold_37_872244_872365_-"
"JGI_V11_299872" -1.84619165444604 6.57532823088213 1.28220723893205e-11 4.21184397227259e-10 "scaffold_8_822182_822199_+"
"JGI_V11_299874" -7.0186084516962 2.80279078467373 1.30158804334855e-11 4.26175917859107e-10 "scaffold_89_493948_493969_-"
"JGI_V11_300086" 7.24748405260094 4.81542873000237 1.31630441096519e-11 4.29613071053159e-10 "scaffold_135_80175_80252_-"
"JGI_V11_300086.1" 2.20571279982649 6.00541506901108 1.39893669425986e-11 4.54320957967083e-10 "scaffold_146_180997_181049_-"
"JGI_V11_300088" -7.26907192754129 2.97663881203416 1.40093077483712e-11 4.54320957967083e-10 "scaffold_183_19626_19629_+"
"JGI_V11_299880" 2.19769955745827 5.61576101577789 1.69030491198894e-11 5.4469540882226e-10 "scaffold_88_73210_73220_+"
"JGI_V11_190107" 3.84180853798706 4.53369620670731 1.91627338911888e-11 6.09794122543675e-10 "scaffold_14_1355524_1355541_+"
"JGI_V11_190107.1" -1.20961423569171 7.55735957940012 2.16009753415212e-11 6.85242155460158e-10 "scaffold_52_224628_224649_-"
"JGI_V11_299887" 1.42743659509982 7.97600284159669 2.21224221680201e-11 6.99604425270027e-10 "scaffold_4_1628394_1628487_+"
"JGI_V11_300108" -1.09638818281193 7.88739026370159 2.35688977174323e-11 7.40747177335224e-10 "scaffold_299_59961_59988_-"
"JGI_V11_230092" 7.33411870015574 3.45658592085639 2.75937143684682e-11 8.64422671010605e-10 "scaffold_924_7500_7526_+"
"JGI_V11_300109" -3.7222372061578 3.73879637709972 2.76737494598308e-11 8.64422671010605e-10 "scaffold_2_257651_257700_+"
"JGI_V11_300112" -1.43592864085485 6.9736805801236 3.25483729326488e-11 1.0074166613166e-09 "scaffold_299_32930_32967_-"
"JGI_V11_299900" 2.54553203269352 7.57799460662481 3.35168870076903e-11 1.03173368711695e-09 "scaffold_25_191922_191927_-"
"JGI_V11_309832" 7.25508842817825 5.02139240126444 3.35366640907109e-11 1.03173368711695e-09 "scaffold_6_2074680_2074706_-"
"JGI_V11_309832.1" -2.80651687030487 4.35461082708585 3.37832664261491e-11 1.03618976511288e-09 "scaffold_63_595275_595328_+"
"JGI_V11_299902" 7.49660661970094 3.68490055529274 3.72778625157943e-11 1.13994136335836e-09 "scaffold_32_34136_34156_+"
"JGI_V11_299902.1" 7.32808095685363 3.45235654621635 3.77996566544316e-11 1.15243683746131e-09 "scaffold_8_33909_33912_-"
"JGI_V11_205304" -1.19914970637261 8.905483652199 4.17805666322102e-11 1.26622473218987e-09 "scaffold_107_73501_73580_-"
"JGI_V11_205304.1" 7.27040104730669 3.40607680734784 4.28602382655069e-11 1.29509141322747e-09 "scaffold_20_258151_258172_+"
"JGI_V11_205304.2" 1.29316450253312 7.88546523666512 4.35487679987063e-11 1.31200326784268e-09 "scaffold_15_356199_356250_+"
"JGI_V11_205304.3" -1.4744781844733 7.04409808516481 4.44482833507878e-11 1.33515300696482e-09 "scaffold_11_1097094_1097303_-"
"JGI_V11_205304.4" -6.9518426419169 3.10924196658303 4.62283909396981e-11 1.38454030864396e-09 "scaffold_8_1320011_1320012_+"
"JGI_V11_205304.5" -1.55478896530658 8.55737990552083 5.19976291503601e-11 1.55276204585958e-09 "scaffold_187_85644_85653_-"
"JGI_V11_309841" -6.92665280958643 2.7411378214451 5.23570096861995e-11 1.55892230887301e-09 "scaffold_3_1283263_1283348_+"
"JGI_V11_299908" -2.32683865743986 4.60138154100119 5.34270750808389e-11 1.58614549722502e-09 "scaffold_5_82092_82157_-"
"JGI_V11_22062" 3.35766017822059 5.21953104609012 5.99852132803455e-11 1.77052007777901e-09 "scaffold_28_603150_603173_-"
"JGI_V11_309863" -6.90057105889936 2.72396430680675 6.37129281118659e-11 1.8669711902539e-09 "scaffold_6_1836035_1836038_-"
"JGI_V11_299912" -6.90444227204374 3.04119377336661 6.99120832068752e-11 2.03987032462926e-09 "scaffold_20_1313805_1313811_-"
"JGI_V11_300124" -6.90444227204374 3.04119377336661 6.99120832068752e-11 2.03987032462926e-09 "scaffold_20_1313805_1313811_-.1"
"JGI_V11_300127" 7.14742961950142 4.92438489588594 8.52026669155226e-11 2.45784350481803e-09 "scaffold_3_552113_552120_-"
"JGI_V11_190185" 1.41825503032285 7.57209208402027 8.88180520854991e-11 2.5548989389453e-09 "scaffold_87_282742_282811_+"
"JGI_V11_299917" -6.9152156280301 2.88441654081316 9.05460678291758e-11 2.59726932029436e-09 "scaffold_4_1665175_1665186_-"
"JGI_V11_299917.1" -2.08826322244254 4.91789683976472 9.11404711232228e-11 2.60697589170724e-09 "scaffold_114_79923_79941_+"
"JGI_V11_299917.2" 1.72360268397969 7.04291033154408 1.01144061553614e-10 2.88501394621976e-09 "scaffold_17_539666_539726_+"
"JGI_V11_299917.3" -6.84853563176018 2.68964362628233 1.08102044961875e-10 3.07486906102452e-09 "scaffold_3_460350_460352_-"
"JGI_V11_300129" 1.74103347608655 7.57751877403572 1.13120729776052e-10 3.2086584716143e-09 "scaffold_17_649667_649749_-"
"JGI_V11_232516" -2.19879009635874 5.311585134159 1.18649032573679e-10 3.34682298808248e-09 "scaffold_19_300403_300436_-"
"JGI_V11_230117" -2.55481395334326 4.96896861074468 1.22978307538082e-10 3.45935940790136e-09 "scaffold_5_1160172_1160175_+"
"JGI_V11_230117.1" -1.69698051082527 5.57830501955033 1.28627823268124e-10 3.60831163729836e-09 "scaffold_285_77343_77358_-"
"JGI_V11_299929" -1.63988957028822 10.9000374018457 1.36979071411582e-10 3.83202715435204e-09 "scaffold_14_1287814_1287838_-"
"JGI_V11_309921" 1.17553803983949 8.67328199122833 1.38290851860209e-10 3.85812532737675e-09 "scaffold_87_275246_275381_-"
"JGI_V11_91808" -1.77090460826037 5.59349716883063 1.40503447395927e-10 3.90914372905117e-09 "scaffold_47_297583_297591_-"
"JGI_V11_91808.1" -1.54824154719493 5.93238071336636 1.41112210770397e-10 3.91158068204057e-09 "scaffold_18_290233_290239_+"
"JGI_V11_230120" -6.87054259603248 2.70388552587372 1.41359294018553e-10 3.91158068204057e-09 "scaffold_173_48225_48244_+"
"JGI_V11_190238" 7.11949790377971 5.15282743761381 1.5292482033608e-10 4.22014483870543e-09 "scaffold_49_441358_441376_-"
"JGI_V11_309941" 1.50761260690201 8.11320859984402 1.53692393516798e-10 4.22986390049069e-09 "scaffold_1_3973867_3973931_+"
"JGI_V11_309941.1" 2.53559584331395 5.72498639298845 1.64615725711261e-10 4.51828014802632e-09 "scaffold_2_105816_105869_+"
"JGI_V11_309941.2" -6.80894630184037 3.76158963760082 1.67456880792176e-10 4.58390703523313e-09 "scaffold_1_2558310_2558328_+"
"JGI_V11_309941.3" -6.83251130916528 3.431335931864 1.69764508779071e-10 4.63461660294178e-09 "scaffold_138_281206_281208_-"
"JGI_V11_300152" 7.11104432545687 4.77044560511926 1.78834058579304e-10 4.85617924936815e-09 "scaffold_28_558699_558742_+"
"JGI_V11_232590" 7.11104432545687 4.77044560511926 1.78834058579304e-10 4.85617924936815e-09 "scaffold_28_558699_558742_+.1"
"JGI_V11_309953" 7.12799285096481 4.08944225497974 1.82685176750734e-10 4.9475615820551e-09 "scaffold_29_446340_446342_-"
"JGI_V11_299942" -6.8468435471765 3.08295582552385 1.84221115829542e-10 4.97592472809609e-09 "scaffold_134_195731_195738_+"
"JGI_V11_300153" -6.8468435471765 3.08295582552385 1.84221115829542e-10 4.97592472809609e-09 "scaffold_134_195731_195738_+.1"
"JGI_V11_220226" 7.12373653135729 4.22631783613969 1.97271390744342e-10 5.31432426441701e-09 "scaffold_39_461538_461542_+"
"JGI_V11_190268" 8.98644666649878 5.87111234498677 2.08130521709624e-10 5.58117626597305e-09 "scaffold_13_1761082_1761089_-"
"JGI_V11_190285" 1.7160712997284 6.80319734160665 2.1934363392581e-10 5.86240478810111e-09 "scaffold_76_459733_459775_+"
"JGI_V11_300162" -1.34198582627218 6.43760045844792 2.26984493392565e-10 6.04254725683324e-09 "scaffold_94_167621_167631_+"
"JGI_V11_299950" 2.04177026347166 7.6252440124122 2.27270509610835e-10 6.04254725683324e-09 "scaffold_119_137481_137561_-"
"JGI_V11_299950.1" 7.28329464503413 3.89428937089277 2.31700459126879e-10 6.14428587314847e-09 "scaffold_34_308167_308175_+"
"JGI_V11_220245" 7.0614532157731 4.70976160769493 2.71448969448663e-10 7.16104884947082e-09 "scaffold_157_57398_57407_-"
"JGI_V11_232637" -1.42550882248382 8.35728970803285 2.72429366600143e-10 7.16834170565699e-09 "scaffold_35_460989_461081_+"
"JGI_V11_190307" 1.64503917342175 7.12117558854726 2.88738633194732e-10 7.51975831668019e-09 "scaffold_13_638270_638373_-"
"JGI_V11_300170" 7.07492932854279 4.7642506835135 3.00696438478034e-10 7.75894976595994e-09 "scaffold_6_2074275_2074317_-"
"JGI_V11_300171" 7.07492932854279 4.7642506835135 3.00696438478034e-10 7.75894976595994e-09 "scaffold_6_2074275_2074317_-.1"
"JGI_V11_300171.1" -1.90041882378944 5.47993705683231 3.009707510119e-10 7.75894976595994e-09 "scaffold_111_118289_118294_+"
"JGI_V11_310020" 0.96668962201705 9.00998023320053 3.13779432786374e-10 8.06872718197891e-09 "scaffold_87_477248_477324_+"
"JGI_V11_40110" -1.18648262730663 7.34362359222419 3.20918488884585e-10 8.21083661384858e-09 "scaffold_253_76197_76242_+"
"JGI_V11_232717" -3.22287846553787 4.08143849915042 3.27243949424701e-10 8.35169207266097e-09 "scaffold_31_231175_231259_+"
"JGI_V11_205523" 7.09083162168577 3.26556771005039 3.70802308534738e-10 9.36942905163583e-09 "scaffold_3_192137_192143_-"
"JGI_V11_300180" -6.74802949011895 3.15582439979211 4.01959581765296e-10 1.01065541262124e-08 "scaffold_10_2120364_2120368_+"
"JGI_V11_299977" 7.27853166001795 3.41089612098199 4.12029747124557e-10 1.03088425429223e-08 "scaffold_25_949582_949691_+"
"JGI_V11_94531" -6.77964939465589 3.23072714688541 4.50788313102546e-10 1.12234166071472e-08 "scaffold_3_1796604_1796627_-"
"JGI_V11_186991" -1.94266714145729 4.9732871610672 4.56583345280147e-10 1.13123800607974e-08 "scaffold_436_27682_27690_+"
"JGI_V11_299980" -1.92939318172496 4.94729819613096 4.61045784983565e-10 1.13952165739991e-08 "scaffold_40_406712_406718_+"
"JGI_V11_299981" -6.75040730351395 2.62645849825139 4.68862081314643e-10 1.15603452155618e-08 "scaffold_7_1615659_1615664_+"
"JGI_V11_310068" -6.77891442475967 2.64460810995685 4.78480253520888e-10 1.17689961874474e-08 "scaffold_39_183226_183266_-"
"JGI_V11_98603" 7.0340550789951 4.77975638052051 5.40833495586444e-10 1.30504916719354e-08 "scaffold_29_563255_563348_-"
"JGI_V11_300342" -2.1747576506342 4.87784921268924 6.03713651469833e-10 1.44649790892172e-08 "scaffold_23_604647_604651_+"
"JGI_V11_300344" -1.62324920543796 7.91546619228809 6.83780824511936e-10 1.62685517196379e-08 "scaffold_5_1929546_1929554_-"
"JGI_V11_300346" 7.03721269465373 3.2244930863067 7.15122904195626e-10 1.69745839939955e-08 "scaffold_53_90153_90164_-"
"JGI_V11_313807" -6.74817994434807 4.07420093066793 7.24256369182626e-10 1.71514014125272e-08 "scaffold_7_489854_489955_-"
"JGI_V11_300347" -3.30153699371017 3.86435876702152 7.4246804975894e-10 1.75418843403603e-08 "scaffold_23_360274_360279_-"
"JGI_V11_300212" 2.50022421391643 5.83939633150474 7.47033140472044e-10 1.7575668650678e-08 "scaffold_1321_3451_3595_+"
"JGI_V11_300212.1" -1.75965048810532 5.39327063724888 7.47349948516507e-10 1.7575668650678e-08 "scaffold_94_312755_312766_+"
"JGI_V11_208840" -6.75562019584387 2.98721722592302 7.70304040858468e-10 1.80737466545202e-08 "scaffold_198_146111_146112_+"
"JGI_V11_300356" -1.16496877087848 7.39820289601689 7.98461322982494e-10 1.86913371308753e-08 "scaffold_2_2520720_2520804_+"
"JGI_V11_300219" 7.02025029250562 4.04418011079604 8.02235346957388e-10 1.87366113258419e-08 "scaffold_157_40055_40057_-"
"JGI_V11_313850" 7.38981941421824 3.71313343573076 8.17365529071692e-10 1.90028154852444e-08 "scaffold_8_932450_932454_+"
"JGI_V11_300228" 6.98080488231135 4.68340189709825 8.65216213179705e-10 2.00694685622071e-08 "scaffold_7_2224442_2224450_-"
"JGI_V11_300229" 7.03537047445128 4.79392339348018 8.73549435974552e-10 2.02151905262702e-08 "scaffold_810_247_363_-"
"JGI_V11_300361" -1.93058816843828 5.05985778685964 8.97078753823617e-10 2.06673143669364e-08 "scaffold_6_1876455_1876464_-"
"JGI_V11_313869" -6.73173507120647 4.05103698181688 9.64705922177389e-10 2.21252261385864e-08 "scaffold_131_262415_262417_+"
"JGI_V11_300366" -6.83526381862118 2.68046868348057 9.67248160193739e-10 2.21336809331525e-08 "scaffold_138_241776_241850_+"
"JGI_V11_300366.1" -6.6979697382696 2.59331076686899 9.86511281143801e-10 2.25238663136487e-08 "scaffold_17_947267_947274_+"
"JGI_V11_300240" -6.7146119885188 2.60372412206776 1.01602082731461e-09 2.31457272584892e-08 "scaffold_18_725428_725443_-"
"JGI_V11_300241" -1.95189486257943 5.08531939300988 1.08524655663632e-09 2.46675573353297e-08 "scaffold_8_2208793_2208801_-"
"JGI_V11_300241.1" 6.97237733170047 4.22364083652504 1.11424138135343e-09 2.52702004149709e-08 "scaffold_10_1273634_1273656_+"
"JGI_V11_237688" 1.94218268832066 6.3138627874932 1.1231238753023e-09 2.54150453826741e-08 "scaffold_1_2319959_2319975_-"
"JGI_V11_237695" 7.02210281953265 4.41039923688837 1.15827335194987e-09 2.61523227115421e-08 "scaffold_6_160500_160560_-"
"JGI_V11_300372" -6.72140150980834 2.60791866422475 1.18171968822981e-09 2.66226804983277e-08 "scaffold_5_2476494_2476497_+"
"JGI_V11_313904" 6.9833992764854 4.7788188344961 1.19966012335196e-09 2.69671943401612e-08 "scaffold_12_1045806_1045887_-"
"JGI_V11_313916" -6.69092206116746 2.75222857941654 1.2823782606528e-09 2.85119166555185e-08 "scaffold_107_66215_66231_-"
"JGI_V11_313921" -6.68700621581786 2.58664024334664 1.36259197449652e-09 3.01460681409777e-08 "scaffold_29_72558_72560_-"
"JGI_V11_299530" -1.6059237904462 5.83235829889403 1.36367809437737e-09 3.01460681409777e-08 "scaffold_3_827781_827904_-"
"JGI_V11_313924" -6.71488345393222 2.60374549807147 1.36475865786023e-09 3.01460681409777e-08 "scaffold_86_372247_372251_+"
"JGI_V11_300252" -1.65311151367567 6.18971117072122 1.44653247184974e-09 3.18832038113548e-08 "scaffold_119_294913_294937_+"
"JGI_V11_300377" -2.11948319106251 6.85150173655905 1.48147724057442e-09 3.25126783206236e-08 "scaffold_187_191843_191852_-"
"JGI_V11_300377.1" 7.00818160513859 4.63702147964211 1.55212786145794e-09 3.39899312112392e-08 "scaffold_114_146433_146438_-"
"JGI_V11_300253" -6.68561673953607 2.58582785341068 1.58712581701552e-09 3.46817643662426e-08 "scaffold_13_150145_150196_+"
"JGI_V11_313938" 7.0047754697795 4.56204689594527 1.65031480616869e-09 3.59853440497126e-08 "scaffold_80_447204_447215_-"
"JGI_V11_98761" -6.67633408657601 3.33372875627191 1.74002550353108e-09 3.78604267146518e-08 "scaffold_8_1058129_1058130_-"
"JGI_V11_313964" -6.68249351806743 3.12296791424833 1.7701308799001e-09 3.84333534115623e-08 "scaffold_11_387200_387205_+"
"JGI_V11_300259" -0.939353805417481 8.76303177988804 1.98022222086805e-09 4.27216162608037e-08 "scaffold_1_3780346_3780593_+"
"JGI_V11_300259.1" -7.22935361321728 2.94737658568627 2.00504713400045e-09 4.31657398848342e-08 "scaffold_13_320788_320820_+"
"JGI_V11_300259.2" -6.72520758168036 2.61082678862985 2.07310856905901e-09 4.45306221981997e-08 "scaffold_20_941823_941874_+"
"JGI_V11_300259.3" 6.99222959560299 4.62023005053878 2.07719194187811e-09 4.45306221981997e-08 "scaffold_51_82222_82307_+"
"JGI_V11_300259.4" -6.65279714627119 2.56513103443283 2.08630867064867e-09 4.46321033470912e-08 "scaffold_21_724234_724263_+"
"JGI_V11_300259.5" -6.63663432259746 2.55507489931574 2.13296937529705e-09 4.5534648110377e-08 "scaffold_119_128509_128512_-"
"JGI_V11_300259.6" 6.92666465226453 4.37844134399079 2.16112101838645e-09 4.60391115695172e-08 "scaffold_7_126448_126560_-"
"JGI_V11_300259.7" -3.56154456140842 3.50776898584278 2.16775512146269e-09 4.60840300665023e-08 "scaffold_130_148324_148379_+"
"JGI_V11_300259.8" -1.41045125414893 9.80402138388682 2.25421160141437e-09 4.7822159869172e-08 "scaffold_173_151448_151469_-"
"JGI_V11_300386" 7.05595385727414 3.23944709964467 2.29237714655675e-09 4.85307203396828e-08 "scaffold_25_949940_949946_+"
"JGI_V11_300386.1" 6.90655832014475 4.49370220781475 2.4831411827165e-09 5.24602212937804e-08 "scaffold_13_277598_277616_+"
"JGI_V11_237781" 3.04131284973263 4.94486321642976 2.54080885324536e-09 5.35674048708023e-08 "scaffold_43_440928_440952_-"
"JGI_V11_237784" -1.42060140731795 6.04726633148626 2.56760605959513e-09 5.40205217042504e-08 "scaffold_39_188629_188640_-"
"JGI_V11_230543" -1.89213920267453 5.28483326314565 2.66884680133477e-09 5.60347772742103e-08 "scaffold_4_2822895_2822924_+"
"JGI_V11_300266" -1.89213920267453 5.28483326314565 2.66884680133477e-09 5.60347772742103e-08 "scaffold_4_2822895_2822924_+.1"
"JGI_V11_45729" -6.63780062104939 2.92545567232751 2.75566488061132e-09 5.77385503688581e-08 "scaffold_1_2796147_2796149_+"
"JGI_V11_237791" -6.64789707071091 2.93847752316196 2.76504874669469e-09 5.78162040812979e-08 "scaffold_5_1245053_1245060_+"
"JGI_V11_300269" 7.00662845941536 3.20153361725652 2.78338185035133e-09 5.80802815207532e-08 "scaffold_51_93516_93537_+"
"JGI_V11_300269.1" -1.33871260675666 6.74327673601728 2.79911382019831e-09 5.82891125379946e-08 "scaffold_67_95648_95661_-"
"JGI_V11_300270" -6.6498585945685 2.74640218003671 2.86937840591503e-09 5.96303679743526e-08 "scaffold_28_223047_223051_+"
"JGI_V11_313997" -1.1327972388115 7.06916262408058 2.88154436580765e-09 5.97612347800801e-08 "scaffold_40_96092_96110_+"
"JGI_V11_313999" -2.22640329608327 4.47903831612291 2.91511923800541e-09 6.03346731719698e-08 "scaffold_2_1760574_1760663_-"
"JGI_V11_300392" 9.05750041089841 4.97208599154017 2.92532086448473e-09 6.04230068215984e-08 "scaffold_10_41059_41066_+"
"JGI_V11_208935" 6.92558830201554 3.58257996221545 2.98356557747942e-09 6.15013122985282e-08 "scaffold_43_438095_438097_+"
"JGI_V11_300397" -6.64029265875431 2.55715663654948 3.00634173133561e-09 6.18456118185667e-08 "scaffold_12_71222_71223_+"
"JGI_V11_314024" 6.89147491887774 4.64678828555646 3.11628210665636e-09 6.39780255888744e-08 "scaffold_6_494962_495008_-"
"JGI_V11_237865" -1.46553516338812 5.86433506259531 3.24961947906187e-09 6.64475404724639e-08 "scaffold_20_531095_531112_-"
"JGI_V11_314084" 1.69142364889903 6.48386331040821 3.27167139352197e-09 6.67643883772229e-08 "scaffold_230_118880_119073_-"
"JGI_V11_300286" -6.58430656597818 3.65294840654442 3.35318739055846e-09 6.82910143961136e-08 "scaffold_9_211147_211153_+"
"JGI_V11_237894" 6.99622899613159 4.58570545171453 4.13553202601141e-09 8.35557988509408e-08 "scaffold_43_157537_157665_+"
"JGI_V11_237894.1" -6.93600079855914 2.74863046851959 4.24457697413336e-09 8.55891630249505e-08 "scaffold_84_75254_75405_-"
"JGI_V11_314111" -1.63329763521004 5.81613930445132 4.39944524551478e-09 8.85366619270297e-08 "scaffold_9_1363641_1363647_+"
"JGI_V11_314112" -6.60960565542196 2.53848465575953 4.42988370655781e-09 8.89733841891088e-08 "scaffold_123_353581_353585_+"
"JGI_V11_314113" -6.60960565542196 2.53848465575953 4.42988370655781e-09 8.89733841891088e-08 "scaffold_123_353581_353585_+.1"
"JGI_V11_98890" 1.65215865571225 6.57478722264503 4.44741604893857e-09 8.91496803668138e-08 "scaffold_9_171181_171198_-"
"JGI_V11_300289" 1.65215865571225 6.57478722264503 4.44741604893857e-09 8.91496803668138e-08 "scaffold_9_171181_171198_-.1"
"JGI_V11_230544" 1.26423143114469 7.56680754062945 4.48435949568468e-09 8.97136203232949e-08 "scaffold_14_1200173_1200265_-"
"JGI_V11_230544.1" -6.59171023337213 2.52759491003368 4.54171408072093e-09 9.05205368613116e-08 "scaffold_4_2495990_2495991_+"
"JGI_V11_230545" -6.59171023337213 2.52759491003368 4.54171408072093e-09 9.05205368613116e-08 "scaffold_4_2495990_2495991_+.1"
