"MvMf" "pEvM" "MfvpE" "MvF" "AvS"
"scaffold_80_102711_103020_-" 0 0 0 0 0
"scaffold_80_103091_103227_-" 0 0 0 0 0
"scaffold_80_103522_103581_-" 0 0 0 0 0
"scaffold_80_109691_109796_-" 0 0 0 0 0
"scaffold_80_109813_109967_-" 1 0 0 1 0
"scaffold_80_111703_111813_-" 1 0 -1 0 0
"scaffold_80_126005_126238_-" 0 0 0 0 0
"scaffold_80_131527_131560_-" 0 0 0 0 0
"scaffold_80_137064_137153_-" 0 0 0 0 0
"scaffold_80_205425_205629_-" 0 0 0 0 0
"scaffold_80_225297_225418_-" 0 0 0 0 0
"scaffold_80_229137_229218_-" 0 0 0 0 0
"scaffold_80_232109_232264_-" 0 0 0 0 0
"scaffold_80_250626_250887_-" 0 0 0 0 0
"scaffold_80_251265_251459_-" 0 0 0 0 0
"scaffold_80_274878_274940_-" 0 -1 1 1 0
"scaffold_80_334162_334211_-" 0 0 1 0 1
"scaffold_80_380608_380722_-" 0 0 0 0 0
"scaffold_80_416940_417064_-" 0 0 0 0 0
"scaffold_80_424850_424896_-" 0 0 0 0 0
"scaffold_80_425000_425524_-" 0 0 0 0 0
"scaffold_80_447204_447216_-" 0 0 0 0 0
"scaffold_80_468895_469033_-" 0 0 0 0 0
"scaffold_80_478859_479035_-" 0 0 0 0 0
"scaffold_80_484299_484416_-" 0 0 0 0 0
"scaffold_80_487332_487549_-" 0 0 0 0 0
"scaffold_81_132634_132916_+" 0 0 0 0 0
"scaffold_81_241962_242091_+" 0 0 0 0 0
"scaffold_81_245260_245316_+" 0 0 0 0 0
"scaffold_81_426933_427151_+" 0 0 0 0 0
"scaffold_81_445638_445865_+" 0 0 0 0 0
"scaffold_81_99835_99954_-" 0 0 0 0 0
"scaffold_81_107467_107569_-" 0 0 0 0 0
"scaffold_81_137433_137520_-" 0 0 0 0 0
"scaffold_81_442946_443054_-" 0 0 0 0 0
"scaffold_810_7089_7186_+" 0 0 -1 0 0
"scaffold_810_238_363_-" -1 0 1 -1 0
"scaffold_811_1400_1579_-" 0 0 0 0 0
"scaffold_812_7001_7194_+" 0 0 0 0 0
"scaffold_82_506832_506932_+" 0 0 0 0 0
"scaffold_82_514904_515135_+" -1 1 1 -1 0
"scaffold_82_515400_515543_+" -1 0 0 -1 0
"scaffold_82_515802_515944_+" 0 0 0 0 0
"scaffold_82_517058_517142_+" 0 0 0 0 0
"scaffold_82_527451_527580_+" 0 0 0 0 0
"scaffold_82_532966_533100_+" 0 0 0 0 0
"scaffold_82_536611_536746_+" 0 0 0 0 0
"scaffold_82_514252_514453_-" 0 0 0 0 0
"scaffold_82_523210_523452_-" 1 0 0 1 0
"scaffold_82_527280_527414_-" 0 0 0 0 0
"scaffold_82_532278_532334_-" -1 1 0 -1 0
"scaffold_82_543122_543286_-" 0 0 0 0 0
"scaffold_828_11121_11266_-" 0 0 0 0 0
"scaffold_828_11400_11735_-" 0 0 0 0 0
"scaffold_828_11801_12092_-" 0 0 0 0 0
"scaffold_83_3687_3798_+" -1 0 0 0 0
"scaffold_83_53757_53866_+" 0 1 -1 0 -1
"scaffold_83_54310_54389_+" 0 1 -1 0 -1
"scaffold_83_62212_62351_+" -1 0 0 0 0
"scaffold_83_62741_62854_+" 0 0 0 0 0
"scaffold_83_63181_63399_+" 0 0 0 0 0
"scaffold_83_63499_63711_+" -1 0 1 0 0
"scaffold_83_64124_64251_+" 0 0 0 0 0
"scaffold_83_64502_64712_+" 0 0 0 0 0
"scaffold_83_98991_99064_+" 0 0 0 0 0
"scaffold_83_107944_108065_+" 0 0 0 0 0
"scaffold_83_108391_108459_+" 1 0 -1 0 0
"scaffold_83_116299_116602_+" 0 0 0 0 0
"scaffold_83_116995_117159_+" 0 0 0 0 0
"scaffold_83_127345_127490_+" 0 0 0 0 0
"scaffold_83_136276_136345_+" -1 1 0 -1 0
"scaffold_83_138853_138883_+" -1 0 0 -1 0
"scaffold_83_142194_142461_+" 0 0 0 0 0
"scaffold_83_144074_144261_+" 0 0 0 0 0
"scaffold_83_144761_144876_+" 0 0 0 0 0
"scaffold_83_145337_145407_+" 0 0 0 0 0
"scaffold_83_154252_154411_+" 0 0 0 0 0
"scaffold_83_176912_176969_+" 0 0 0 0 0
"scaffold_83_198049_198204_+" 0 0 0 0 0
"scaffold_83_210762_210928_+" 0 0 0 0 0
"scaffold_83_215355_215382_+" 1 0 0 1 0
"scaffold_83_222333_222412_+" 0 0 0 0 0
"scaffold_83_245515_245632_+" 0 0 0 0 0
"scaffold_83_295195_295269_+" 0 0 0 0 0
"scaffold_83_298137_298206_+" 0 0 0 0 0
"scaffold_83_555516_555541_+" 0 0 0 0 0
"scaffold_83_559452_559507_+" 0 0 0 0 0
"scaffold_83_562549_562594_+" 0 0 0 0 0
"scaffold_83_568169_568312_+" -1 1 0 -1 0
"scaffold_83_599944_600039_+" 0 0 0 0 0
"scaffold_83_602414_602546_+" 0 0 0 0 0
"scaffold_83_609269_609392_+" 0 0 0 0 0
"scaffold_83_3208_3445_-" -1 0 0 0 0
"scaffold_83_14890_15107_-" 0 0 0 0 0
"scaffold_83_17106_17272_-" 1 0 -1 1 0
"scaffold_83_18954_19275_-" 0 0 0 0 0
"scaffold_83_19300_19415_-" 0 0 0 0 0
"scaffold_83_98692_98803_-" -1 0 0 0 0
"scaffold_83_112355_112418_-" 0 0 0 0 0
"scaffold_83_114966_115089_-" 0 0 0 0 0
"scaffold_83_123056_123200_-" 0 0 0 0 0
"scaffold_83_124784_124813_-" 0 0 0 0 0
"scaffold_83_158461_158548_-" 0 0 0 0 0
"scaffold_83_180283_180313_-" 0 0 0 0 0
"scaffold_83_182626_182778_-" 0 0 0 0 0
"scaffold_83_184462_184479_-" 1 -1 0 1 0
"scaffold_83_186147_186336_-" 0 0 0 0 0
"scaffold_83_186662_186721_-" 1 0 -1 1 0
"scaffold_83_188285_188334_-" 0 0 0 0 0
"scaffold_83_200028_200060_-" 0 0 0 0 0
"scaffold_83_245427_245610_-" -1 0 0 0 0
"scaffold_83_264527_264578_-" -1 0 0 -1 0
"scaffold_83_266171_266247_-" 0 0 0 0 0
"scaffold_83_266973_269429_-" 0 0 0 0 0
"scaffold_83_269519_269693_-" 0 0 0 0 0
"scaffold_83_269799_269990_-" 0 0 0 0 0
"scaffold_83_270078_270452_-" -1 0 0 -1 0
"scaffold_83_270562_270697_-" -1 0 0 -1 0
"scaffold_83_270796_270998_-" -1 1 0 -1 0
"scaffold_83_271083_271333_-" -1 0 0 -1 0
"scaffold_83_271430_271651_-" -1 0 0 -1 0
"scaffold_83_271726_271870_-" 0 0 0 0 0
"scaffold_83_271980_272143_-" -1 0 0 -1 0
"scaffold_83_272251_272382_-" 0 0 0 0 0
"scaffold_83_272564_272685_-" -1 1 0 -1 0
"scaffold_83_276697_276801_-" 0 0 0 0 0
"scaffold_83_278898_279079_-" 0 0 0 0 0
"scaffold_83_283793_283923_-" 0 0 0 0 0
"scaffold_83_424282_424385_-" -1 1 0 -1 0
"scaffold_83_444185_444223_-" 0 0 0 0 0
"scaffold_83_526984_527107_-" -1 1 1 -1 0
"scaffold_83_528860_529075_-" 0 0 0 0 0
"scaffold_83_529344_529469_-" 0 0 0 0 0
"scaffold_83_548071_548140_-" 0 0 0 0 0
"scaffold_83_555287_555373_-" 0 0 0 0 0
"scaffold_83_559039_559375_-" -1 0 1 -1 0
"scaffold_83_585277_585300_-" 0 0 0 0 0
"scaffold_83_590098_590139_-" 0 0 0 0 0
"scaffold_83_593950_594082_-" 1 -1 0 1 0
"scaffold_835_52_94_-" 0 0 0 0 0
"scaffold_835_3335_3375_-" 0 0 0 0 0
"scaffold_84_71582_71717_+" -1 0 0 0 0
"scaffold_84_82224_82403_+" 1 0 0 0 0
"scaffold_84_88553_88916_+" 0 0 0 0 0
"scaffold_84_94256_94544_+" 0 0 0 0 0
"scaffold_84_114315_114347_+" 0 0 0 0 0
"scaffold_84_367444_367498_+" 0 0 0 0 0
"scaffold_84_493507_493536_+" 0 0 0 0 0
"scaffold_84_71357_71426_-" 0 0 0 0 0
"scaffold_84_75251_75458_-" 1 0 0 1 0
"scaffold_84_77844_77946_-" 0 0 0 0 0
"scaffold_84_496208_496341_-" 0 0 0 0 0
"scaffold_849_3982_4263_+" 0 0 0 0 0
"scaffold_85_93516_93546_+" 0 0 0 0 0
"scaffold_85_94019_94073_+" 0 0 0 0 0
"scaffold_85_94262_94277_+" 0 0 0 0 0
"scaffold_85_94437_94477_+" 0 0 0 0 0
"scaffold_85_95347_95415_+" 0 0 0 0 0
"scaffold_85_191061_191316_+" 0 0 0 0 0
"scaffold_85_206801_206852_+" 0 0 0 0 0
"scaffold_85_310571_310778_+" 0 0 0 0 0
"scaffold_85_319033_319173_+" 0 0 0 0 0
"scaffold_85_322438_322689_+" 0 0 0 0 0
"scaffold_85_327210_327459_+" -1 0 0 0 0
"scaffold_85_332318_332444_+" 0 0 0 0 0
"scaffold_85_334335_334609_+" 0 0 0 0 0
"scaffold_85_343303_343315_+" 1 0 -1 1 0
"scaffold_85_92872_92894_-" 0 0 0 0 0
"scaffold_85_107650_107737_-" 0 0 0 0 0
"scaffold_85_111182_111373_-" 0 0 0 0 0
"scaffold_85_190822_191031_-" 0 0 0 0 0
"scaffold_85_322132_322295_-" 0 0 0 0 0
"scaffold_85_326741_326874_-" 0 0 0 0 0
"scaffold_85_347222_347291_-" 1 -1 0 1 0
"scaffold_86_32942_33044_+" 0 0 0 0 0
"scaffold_86_37396_37444_+" 0 0 0 0 0
"scaffold_86_51457_51553_+" -1 0 0 0 0
"scaffold_86_126074_126114_+" 1 -1 0 1 0
"scaffold_86_158824_158891_+" 0 0 0 0 0
"scaffold_86_185790_185847_+" 0 0 0 0 0
"scaffold_86_187997_188103_+" -1 0 0 0 0
"scaffold_86_204268_204579_+" 1 0 0 1 0
"scaffold_86_297561_297776_+" 0 0 0 0 0
"scaffold_86_298493_298607_+" 0 0 0 0 0
"scaffold_86_299196_299245_+" 1 0 0 0 0
"scaffold_86_303139_303191_+" 0 0 0 0 0
"scaffold_86_351614_351653_+" 0 0 0 0 0
"scaffold_86_359289_359309_+" 0 1 -1 -1 -1
"scaffold_86_359752_359793_+" 0 1 -1 0 -1
"scaffold_86_372247_372255_+" 1 -1 0 1 0
"scaffold_86_432934_432977_+" 0 0 0 0 0
"scaffold_86_473114_473198_+" 1 0 0 1 0
"scaffold_86_167417_167457_-" 0 0 0 0 0
"scaffold_86_174882_174986_-" 0 1 -1 0 -1
"scaffold_86_178424_178435_-" 0 0 0 0 0
"scaffold_86_184397_184539_-" 0 0 0 0 0
"scaffold_86_186796_186831_-" 0 0 0 0 0
"scaffold_86_193877_194010_-" 0 0 0 0 0
"scaffold_86_293128_293135_-" 0 0 0 0 0
"scaffold_86_297038_297270_-" 0 0 0 0 0
"scaffold_86_306191_306307_-" 0 0 0 0 0
"scaffold_86_306436_306503_-" 1 0 -1 1 0
"scaffold_86_309577_309779_-" 1 0 -1 1 -1
"scaffold_86_309901_309986_-" 1 0 -1 0 -1
"scaffold_86_317123_317388_-" 1 -1 0 1 0
"scaffold_86_318280_318372_-" 1 -1 0 1 0
"scaffold_86_324584_324646_-" 0 1 -1 0 -1
"scaffold_86_357524_357585_-" 0 0 0 0 0
"scaffold_86_375387_375397_-" 0 0 0 0 0
"scaffold_86_388755_388821_-" -1 1 1 -1 0
"scaffold_86_395666_395756_-" -1 0 0 0 0
"scaffold_86_522171_522238_-" -1 1 0 -1 0
"scaffold_87_8401_8434_+" 0 0 0 0 0
"scaffold_87_22141_22336_+" 0 0 0 0 0
"scaffold_87_35961_36012_+" 1 -1 0 1 0
"scaffold_87_150340_150473_+" 0 0 0 0 0
"scaffold_87_165584_165659_+" 0 0 0 0 0
"scaffold_87_167646_167793_+" 0 0 0 0 0
"scaffold_87_168063_168156_+" 0 0 0 0 0
"scaffold_87_168264_168386_+" 0 0 0 0 0
"scaffold_87_168501_168626_+" 0 0 0 0 0
"scaffold_87_171925_171972_+" 1 -1 0 1 0
"scaffold_87_226788_226880_+" 0 0 0 0 0
"scaffold_87_227412_227738_+" 0 0 0 0 0
"scaffold_87_230927_231013_+" 0 0 0 0 0
"scaffold_87_248664_248878_+" 0 0 0 0 0
"scaffold_87_251799_251932_+" 0 0 0 0 0
"scaffold_87_267924_268193_+" 0 0 0 0 0
"scaffold_87_269689_269877_+" 0 0 0 0 0
"scaffold_87_275359_275518_+" 0 0 0 0 0
"scaffold_87_277898_278089_+" -1 0 1 -1 0
"scaffold_87_282686_282845_+" -1 1 0 -1 0
"scaffold_87_300280_300302_+" 0 0 0 0 0
"scaffold_87_307173_307189_+" 0 0 0 0 0
"scaffold_87_352354_352532_+" 0 0 0 0 0
"scaffold_87_411540_411723_+" 0 0 0 0 0
"scaffold_87_425912_425964_+" 0 0 0 0 0
"scaffold_87_443533_443599_+" 0 0 0 0 0
"scaffold_87_473470_473528_+" 0 0 0 0 0
"scaffold_87_476932_477405_+" 0 0 0 0 0
"scaffold_87_495417_495459_+" 0 0 0 0 0
"scaffold_87_506589_506997_+" 0 0 0 0 0
"scaffold_87_25508_25645_-" 0 0 0 0 0
"scaffold_87_29128_29266_-" 0 0 0 0 0
"scaffold_87_29583_29753_-" 0 0 0 0 0
"scaffold_87_149416_149556_-" 1 0 0 0 0
"scaffold_87_154487_154618_-" 0 0 0 0 0
"scaffold_87_167163_167296_-" 0 0 0 0 0
"scaffold_87_181942_182020_-" 0 0 0 0 0
"scaffold_87_183058_183299_-" 0 0 0 0 0
"scaffold_87_201172_201220_-" 1 0 0 1 0
"scaffold_87_225872_225956_-" 1 -1 0 1 0
"scaffold_87_245061_245166_-" 0 0 0 0 0
"scaffold_87_245361_245451_-" 0 0 0 0 0
"scaffold_87_248075_248255_-" 0 0 0 0 0
"scaffold_87_251316_251389_-" 0 0 0 0 0
"scaffold_87_267214_267370_-" 1 0 0 0 0
"scaffold_87_274922_275184_-" 0 0 0 0 0
"scaffold_87_275210_275397_-" 0 1 0 -1 0
"scaffold_87_306052_306191_-" 0 0 0 0 0
"scaffold_87_309236_309543_-" -1 0 0 -1 0
"scaffold_87_309980_310078_-" 0 0 0 0 0
"scaffold_87_310339_310509_-" 0 0 0 0 0
"scaffold_87_310656_310761_-" 0 0 0 0 0
"scaffold_87_351256_351346_-" 0 0 0 0 0
"scaffold_87_352097_352215_-" 0 0 0 0 0
"scaffold_87_389330_389432_-" -1 1 0 -1 0
"scaffold_87_401826_401847_-" 0 0 0 0 0
"scaffold_87_402506_402522_-" 0 0 0 0 0
"scaffold_87_422833_422986_-" 0 0 0 0 0
"scaffold_87_457432_457509_-" 0 0 0 0 0
"scaffold_87_504144_504294_-" -1 0 0 -1 0
"scaffold_87_506338_506480_-" 0 0 0 0 0
"scaffold_88_73171_73276_+" -1 1 0 -1 0
"scaffold_88_138640_138706_+" 1 -1 0 1 0
"scaffold_88_143655_143717_+" 0 0 0 0 0
"scaffold_88_173402_173748_+" 0 0 0 0 0
"scaffold_88_181015_181162_+" 0 0 0 0 0
"scaffold_88_185938_186101_+" 0 0 0 0 0
"scaffold_88_236023_236290_+" 0 0 0 0 0
"scaffold_88_236366_236598_+" 0 0 0 0 0
"scaffold_88_245441_245591_+" 0 0 0 0 0
"scaffold_88_266543_266566_+" 0 0 0 0 0
"scaffold_88_285303_285553_+" -1 1 0 -1 0
"scaffold_88_290487_290659_+" -1 0 0 -1 0
"scaffold_88_309451_309582_+" 0 0 0 0 0
"scaffold_88_309660_309744_+" 0 0 0 0 0
"scaffold_88_310136_310294_+" 0 0 0 0 0
"scaffold_88_316505_316518_+" 0 1 -1 0 0
"scaffold_88_348606_348699_+" -1 1 0 -1 0
"scaffold_88_350843_350998_+" 0 0 0 0 0
"scaffold_88_353745_353901_+" 0 0 0 0 0
"scaffold_88_357345_357453_+" 0 0 0 0 0
"scaffold_88_360769_360973_+" 0 0 0 0 0
"scaffold_88_366407_366505_+" 0 0 0 0 0
"scaffold_88_371287_371446_+" 0 0 0 0 0
"scaffold_88_384230_384308_+" 0 0 0 0 0
"scaffold_88_384528_384583_+" 1 0 0 1 0
"scaffold_88_393341_393586_+" 0 0 -1 0 0
"scaffold_88_396691_396813_+" 1 0 0 1 0
"scaffold_88_398693_398939_+" 0 0 0 0 0
"scaffold_88_491790_491804_+" 0 0 0 0 0
"scaffold_88_509566_509682_+" 0 0 0 0 0
"scaffold_88_515125_515162_+" -1 0 1 0 1
"scaffold_88_27421_27593_-" 0 0 0 0 0
"scaffold_88_132050_132099_-" 0 0 0 0 0
"scaffold_88_159392_159406_-" 0 0 0 0 0
"scaffold_88_165523_165640_-" 1 0 -1 0 0
"scaffold_88_168710_168771_-" -1 0 0 0 0
"scaffold_88_172813_173066_-" 0 0 0 0 0
"scaffold_88_258579_258817_-" 0 0 0 0 0
"scaffold_88_276327_276567_-" -1 0 0 -1 0
"scaffold_88_276682_276849_-" 0 0 0 0 0
"scaffold_88_276780_277014_-" -1 1 0 -1 0
"scaffold_88_282672_282826_-" 0 0 0 0 0
"scaffold_88_302910_302953_-" 0 0 0 0 0
"scaffold_88_303693_303712_-" 1 -1 0 1 0
"scaffold_88_309142_309261_-" 0 0 0 0 0
"scaffold_88_315607_315924_-" 0 0 0 0 0
"scaffold_88_378626_378736_-" 0 0 0 0 0
"scaffold_88_380568_380731_-" 0 0 0 0 0
"scaffold_88_396180_396376_-" 0 0 0 0 0
"scaffold_88_419271_419388_-" 0 0 0 0 0
"scaffold_88_429676_429793_-" 0 0 0 0 0
"scaffold_881_10394_10524_-" 0 0 0 0 0
"scaffold_89_81519_81634_+" 0 0 0 0 0
"scaffold_89_85355_85668_+" -1 0 0 0 0
"scaffold_89_85822_85940_+" 0 0 0 0 0
"scaffold_89_100643_100689_+" 0 0 0 0 0
"scaffold_89_325205_325283_+" 0 0 0 0 0
"scaffold_89_334405_334440_+" 0 0 0 0 0
"scaffold_89_359377_359436_+" 0 -1 0 0 0
"scaffold_89_373595_373780_+" 0 0 0 0 0
"scaffold_89_378711_378743_+" 0 1 0 -1 0
"scaffold_89_442132_442141_+" 0 0 0 0 0
"scaffold_89_464745_464761_+" 1 -1 0 1 0
"scaffold_89_471550_471793_+" 0 0 0 0 0
"scaffold_89_478223_478307_+" 0 0 0 0 0
"scaffold_89_542308_542409_+" 0 0 0 0 0
"scaffold_89_598381_598403_+" 0 -1 0 1 0
"scaffold_89_650696_650843_+" 0 0 0 0 0
"scaffold_89_16854_16927_-" 0 0 0 0 0
"scaffold_89_21483_21499_-" 0 0 0 0 0
"scaffold_89_34492_34650_-" 0 0 0 0 0
"scaffold_89_40049_40176_-" 0 0 0 0 0
"scaffold_89_81188_81276_-" -1 1 0 -1 0
"scaffold_89_92111_92281_-" 0 0 0 0 0
"scaffold_89_97940_98230_-" 0 0 0 0 0
"scaffold_89_100273_100471_-" -1 1 0 -1 0
"scaffold_89_145104_145117_-" 0 -1 1 1 1
"scaffold_89_319176_319297_-" 0 0 0 0 0
"scaffold_89_325008_325221_-" 0 0 0 0 0
"scaffold_89_394153_394170_-" -1 0 0 -1 0
"scaffold_89_471338_471404_-" 0 0 0 0 0
"scaffold_89_483225_483385_-" 1 -1 0 1 0
"scaffold_89_483783_483834_-" 1 -1 0 1 0
"scaffold_89_493915_494023_-" 1 -1 0 1 0
"scaffold_89_524665_524795_-" 1 0 0 1 0
"scaffold_89_555412_555481_-" 0 -1 0 1 0
"scaffold_89_559611_559719_-" 0 0 0 0 0
"scaffold_89_633195_633260_-" 1 -1 0 1 0
"scaffold_89_650089_650269_-" 0 0 0 0 0
"scaffold_897_5789_5882_+" -1 1 0 -1 0
"scaffold_897_9490_9607_+" 0 0 0 0 0
"scaffold_897_9669_9907_+" 0 0 0 0 0
"scaffold_897_8798_8826_-" 0 0 0 0 0
"scaffold_897_9129_9257_-" 0 0 0 0 0
"scaffold_897_12045_12144_-" 0 0 0 0 0
"scaffold_9_19114_19161_+" 1 -1 0 1 0
"scaffold_9_19354_19404_+" 1 0 0 1 0
"scaffold_9_35982_36075_+" 0 0 0 0 0
"scaffold_9_44466_44563_+" 0 0 0 0 0
"scaffold_9_70265_70289_+" 0 0 0 0 0
"scaffold_9_72791_72848_+" 0 0 0 0 0
"scaffold_9_131696_131791_+" 0 0 0 0 0
"scaffold_9_171369_171485_+" 0 0 0 0 0
"scaffold_9_177045_177182_+" 0 -1 1 1 0
"scaffold_9_190156_190193_+" 0 0 0 0 0
"scaffold_9_193777_194011_+" 0 0 0 0 0
"scaffold_9_211130_211155_+" 0 0 0 0 0
"scaffold_9_235207_235216_+" 0 0 0 0 0
"scaffold_9_272768_272807_+" 0 0 0 0 0
"scaffold_9_316160_316194_+" 0 0 0 0 0
"scaffold_9_391225_391290_+" 0 -1 0 1 0
"scaffold_9_392442_392555_+" 0 0 0 0 0
"scaffold_9_438664_438792_+" 0 0 0 0 0
"scaffold_9_482801_482839_+" 0 0 0 0 0
"scaffold_9_505560_505587_+" 0 0 0 0 0
"scaffold_9_515261_515274_+" 0 0 0 0 0
"scaffold_9_546149_546395_+" 0 0 0 0 0
"scaffold_9_569042_569114_+" 1 -1 0 1 0
"scaffold_9_576207_576291_+" 0 0 0 0 0
"scaffold_9_576949_577062_+" 0 0 0 0 0
"scaffold_9_593444_593493_+" 0 0 0 0 0
"scaffold_9_672129_672201_+" -1 0 0 0 0
"scaffold_9_676864_676999_+" 0 0 0 0 0
"scaffold_9_690154_690383_+" 0 0 0 0 0
"scaffold_9_694951_694999_+" 0 0 0 0 0
"scaffold_9_697593_697622_+" 0 0 0 0 0
"scaffold_9_699913_699947_+" 0 0 0 0 0
"scaffold_9_704404_704476_+" 0 0 0 0 0
"scaffold_9_704648_704830_+" 0 0 0 0 0
"scaffold_9_708210_708363_+" 0 0 0 0 0
"scaffold_9_711223_711320_+" 0 0 0 0 0
"scaffold_9_730908_731138_+" 0 0 0 0 0
"scaffold_9_742041_742097_+" 0 0 0 0 0
"scaffold_9_746223_746252_+" 0 0 0 0 0
"scaffold_9_762679_762686_+" 0 0 0 0 0
"scaffold_9_779302_779471_+" 0 0 0 0 0
"scaffold_9_785221_785495_+" 0 0 0 0 0
"scaffold_9_786427_786473_+" 0 0 0 0 0
"scaffold_9_883615_883636_+" 0 0 0 0 0
"scaffold_9_919738_919943_+" 0 0 0 0 0
"scaffold_9_921764_921802_+" 0 0 0 0 0
"scaffold_9_921827_921978_+" 0 0 0 0 0
"scaffold_9_993979_993992_+" 0 0 0 0 0
"scaffold_9_997666_997691_+" 0 0 0 0 0
"scaffold_9_1052323_1052468_+" 0 -1 0 1 0
"scaffold_9_1084383_1084444_+" 0 0 0 0 0
"scaffold_9_1088075_1088139_+" 1 -1 0 1 0
"scaffold_9_1113851_1114056_+" 0 0 0 0 0
"scaffold_9_1125049_1125123_+" 0 0 0 0 0
"scaffold_9_1153481_1153698_+" 0 0 0 0 0
"scaffold_9_1153722_1153948_+" 0 0 0 0 0
"scaffold_9_1154049_1154113_+" 0 0 0 0 0
"scaffold_9_1154913_1155042_+" 0 0 0 0 0
"scaffold_9_1155121_1155413_+" -1 1 0 -1 0
"scaffold_9_1193279_1193810_+" 0 0 0 0 0
"scaffold_9_1193823_1193992_+" 0 0 0 0 0
"scaffold_9_1194136_1194537_+" 0 0 0 0 0
"scaffold_9_1201004_1201056_+" 0 0 0 0 0
"scaffold_9_1201716_1201779_+" 0 0 0 0 0
"scaffold_9_1201905_1202037_+" 0 0 0 0 0
"scaffold_9_1204296_1204322_+" -1 0 0 0 0
"scaffold_9_1218417_1218501_+" 0 1 -1 0 0
"scaffold_9_1220262_1220704_+" 0 0 0 0 0
"scaffold_9_1253391_1253516_+" -1 0 0 0 0
"scaffold_9_1256745_1256889_+" 0 0 0 0 0
"scaffold_9_1281749_1281776_+" 0 0 0 0 0
"scaffold_9_1328136_1328316_+" 0 0 0 0 0
"scaffold_9_1363629_1363667_+" 0 -1 1 0 0
"scaffold_9_1396659_1396680_+" 0 0 0 0 0
"scaffold_9_1404946_1404967_+" -1 1 0 -1 0
"scaffold_9_1409024_1409050_+" 0 0 0 0 0
"scaffold_9_1432509_1432667_+" 0 0 0 0 0
"scaffold_9_1434479_1434644_+" -1 0 0 0 0
"scaffold_9_1438143_1438234_+" 0 0 0 0 0
"scaffold_9_1442908_1442966_+" 0 0 0 0 0
"scaffold_9_1485321_1485431_+" -1 1 0 -1 0
"scaffold_9_1485536_1485892_+" -1 0 0 -1 0
"scaffold_9_1497840_1497864_+" 0 0 0 0 0
"scaffold_9_1502759_1502926_+" 0 0 0 0 0
"scaffold_9_1625590_1625652_+" 1 0 -1 1 0
"scaffold_9_1656035_1656101_+" 0 0 0 0 0
"scaffold_9_1657676_1657739_+" 0 0 0 0 0
"scaffold_9_1697440_1697487_+" -1 0 0 0 0
"scaffold_9_1724877_1725186_+" -1 1 0 -1 0
"scaffold_9_1760202_1760304_+" -1 1 0 -1 0
"scaffold_9_1841409_1841440_+" 0 -1 0 1 0
"scaffold_9_1878385_1878518_+" 0 0 0 0 0
"scaffold_9_1880648_1880708_+" 0 0 0 0 0
"scaffold_9_2007154_2007269_+" 0 0 0 0 0
"scaffold_9_2054110_2054168_+" 0 0 0 0 0
"scaffold_9_2120969_2121001_+" 0 -1 0 1 0
"scaffold_9_2121103_2121142_+" 0 -1 0 1 0
"scaffold_9_50356_50447_-" 1 0 0 1 0
"scaffold_9_51052_51120_-" 1 0 0 1 0
"scaffold_9_137999_138044_-" 1 -1 0 1 0
"scaffold_9_138323_138383_-" 1 -1 0 1 0
"scaffold_9_142435_142481_-" 1 -1 0 1 0
"scaffold_9_143049_143110_-" 1 0 0 0 0
"scaffold_9_170462_170527_-" -1 1 0 -1 0
"scaffold_9_171169_171204_-" -1 1 0 -1 0
"scaffold_9_188864_188874_-" 0 0 0 0 0
"scaffold_9_198238_198293_-" 0 0 0 0 0
"scaffold_9_202293_202441_-" 0 0 0 0 0
"scaffold_9_241953_242101_-" 1 0 0 0 0
"scaffold_9_279872_279944_-" 0 0 0 0 0
"scaffold_9_282293_282331_-" 0 0 0 0 0
"scaffold_9_282649_282718_-" 0 0 0 0 0
"scaffold_9_287869_287922_-" 0 0 0 0 0
"scaffold_9_290717_290844_-" 0 0 0 0 0
"scaffold_9_291688_291724_-" 0 0 0 0 0
"scaffold_9_305246_305276_-" 0 0 0 0 0
"scaffold_9_414309_414347_-" 0 0 0 0 0
"scaffold_9_415012_415190_-" 0 0 0 1 0
"scaffold_9_418360_418431_-" -1 0 0 0 0
"scaffold_9_438373_438538_-" 0 0 0 0 0
"scaffold_9_486770_486821_-" 0 0 0 0 0
"scaffold_9_487343_487472_-" -1 1 0 -1 0
"scaffold_9_490293_490393_-" 0 0 0 0 0
"scaffold_9_514509_514576_-" 0 0 0 0 0
"scaffold_9_583239_583380_-" 0 0 0 0 0
"scaffold_9_586156_586252_-" 0 0 0 0 0
"scaffold_9_596185_596212_-" 0 0 0 0 0
"scaffold_9_656216_656370_-" 0 0 0 0 0
"scaffold_9_658329_658527_-" 0 0 0 0 0
"scaffold_9_665880_665951_-" 1 -1 0 1 0
"scaffold_9_676611_676753_-" 0 0 0 0 0
"scaffold_9_693603_693964_-" 0 0 0 0 0
"scaffold_9_707820_707930_-" 0 0 0 0 0
"scaffold_9_730478_730678_-" 0 0 0 0 0
"scaffold_9_730706_730885_-" 0 0 0 0 0
"scaffold_9_736194_736340_-" 0 0 0 0 0
"scaffold_9_738266_738448_-" 0 0 0 0 0
"scaffold_9_769503_769618_-" 0 0 0 0 0
"scaffold_9_784959_785068_-" -1 1 0 -1 0
"scaffold_9_835280_835298_-" 0 0 0 0 0
"scaffold_9_853463_853496_-" 1 -1 0 1 0
